,id,coordinate,Start_Date,End_Date
395,157827,"[6.758067, 43.864627]",-30.0,300.0
396,157834,"[7.275363, 43.719991]",-330.0,640.0
397,157839,"[5.856066, 43.146676]",-550.0,-30.0
398,157840,"[7.314468, 43.811965]",-30.0,300.0
399,157843,"[6.231425, 44.090921]",-30.0,640.0
400,157849,"[6.025318, 44.084476]",-330.0,300.0
401,157850,"[6.493189, 44.08571]",300.0,640.0
402,157852,"[6.437904, 43.454598]",-330.0,-30.0
403,157857,"[6.249032, 43.003821]",-330.0,-30.0
404,157861,"[6.841592, 43.946703]",-30.0,640.0
405,157864,"[5.885263, 43.758635]",-30.0,300.0
406,157868,"[7.425673, 43.740339]",-750.0,640.0
407,157879,"[8.08057, 43.911292]",-30.0,640.0
408,157885,"[5.78682, 43.161841]",-750.0,-30.0
409,157886,"[7.736717, 43.871355]",-550.0,-330.0
410,157887,"[[[7.5, 43.5], [8.0, 43.5], [8.0, 44.0], [7.5, 44.0], [7.5, 43.5]]]",-550.0,-330.0
411,157888,"[6.516594, 43.199971]",-750.0,-330.0
412,157891,"[7.28351, 43.725031]",-30.0,300.0
413,157894,"[7.266233, 43.703436]",-750.0,640.0
414,157896,"[6.1225, 43.080833]",-330.0,640.0
415,157904,"[6.309294, 43.11465]",-330.0,-30.0
416,157917,"[5.846361, 43.163104]",-750.0,640.0
417,789450243,"[[13.9440409, 41.2994135], [13.9439285, 41.2996026], [13.9438963, 41.2997313], [13.9439017, 41.2998721], [13.9439606, 41.3000048], [13.9440944, 41.3000651], [13.9442015, 41.3000571], [13.9442872, 41.2999444], [13.9443728, 41.2997755], [13.9443782, 41.2996589], [13.9442925, 41.2995463], [13.9442015, 41.2994537], [13.9440409, 41.2994135]]",-330.0,-30.0
418,706148439,"[28.727551, 44.540453]",-750.0,-30.0
419,166031522,"[45.4499786, 33.8833361]",-10000.0,-3300.0
420,722211788,"[42.95, 36.483333]",-10000.0,-3300.0
421,751079112,"[32.9906262, 34.5705294]",-10000.0,-3300.0
422,912797,"[45.906548, 31.589124]",-330.0,300.0
423,912800,"[44.449851, 31.883324]",300.0,640.0
424,912802,"[47.407849, 31.493314]",300.0,640.0
425,912803,"[48.34368, 29.438761]",300.0,640.0
426,912806,"[46.302313, 32.291184]",-330.0,640.0
427,912807,"[47.833151, 30.521707]",-330.0,640.0
428,912808,"[44.340693, 32.001972]",300.0,640.0
429,912830,"[49.792441, 31.8743773]",-330.0,640.0
430,912834,"[48.850425, 32.043298]",-330.0,640.0
431,912851,"[48.274487, 29.433698]",-750.0,300.0
432,912865,"[48.68438, 31.316712]",-30.0,640.0
433,912870,"[49.426712, 30.987225]",-330.0,640.0
434,912884,"[48.443621, 32.101628]",-330.0,640.0
435,912885,"[48.544879, 32.203308]",-750.0,-330.0
436,912886,"[48.616156, 32.113283]",-30.0,640.0
437,912887,"[48.623275, 32.099519]",-30.0,640.0
438,912888,"[48.658874, 32.120403]",-330.0,300.0
439,912889,"[48.699219, 32.112334]",-30.0,640.0
440,912890,"[48.682422, 32.191495]",-30.0,640.0
441,912891,"[48.657107, 32.201621]",-30.0,640.0
442,912892,"[48.638464, 32.080533]",-30.0,640.0
443,912893,"[48.631819, 32.090975]",-30.0,640.0
444,912894,"[48.647482, 32.088602]",-750.0,-330.0
445,912895,"[48.39468, 32.096565]",-30.0,640.0
446,912899,"[47.7010833, 30.7826951]",-30.0,640.0
447,912901,"[44.7860122, 32.0711659]",-720.0,-540.0
448,912903,"[45.508808, 31.454243]",-330.0,640.0
449,912923,"[44.5, 31.583332]",300.0,640.0
450,912924,"[45.640387, 31.760594]",-330.0,640.0
451,912926,"[49.608606, 31.282166]",-30.0,640.0
452,912927,"[48.880963, 31.657498]",-30.0,640.0
453,912928,"[46.051794, 31.392821]",-30.0,640.0
454,912934,"[49.681754, 32.047378]",-330.0,300.0
455,912941,"[48.849999, 32.049999]",-30.0,640.0
456,175451017,"[-8.7617788, 41.5559156]",-330.0,300.0
457,809369795,"[[67.0291085, 37.4106502], [67.0291521, 37.4106411], [67.0291655, 37.4106752], [67.029136, 37.4107072], [67.0291092, 37.410688], [67.0289724, 37.4107647], [67.028853, 37.4108638], [67.0288812, 37.4108883], [67.0288383, 37.4109224], [67.0288101, 37.410901], [67.0286961, 37.4109682], [67.0287042, 37.4109852], [67.0286559, 37.4109969], [67.0286747, 37.4110294], [67.0286217, 37.4110438], [67.0285969, 37.4110172], [67.0284084, 37.4110731], [67.0284326, 37.4111157], [67.0283642, 37.4111349], [67.0283441, 37.4110965], [67.0281704, 37.4111375], [67.0281717, 37.4111716], [67.0281047, 37.4111812], [67.028098, 37.4111418], [67.0278874, 37.4111322], [67.0278847, 37.4111716], [67.0278244, 37.4111631], [67.0278204, 37.4111194], [67.0277754, 37.4111104], [67.0277459, 37.4111796], [67.0276936, 37.4111658], [67.0276936, 37.4111498], [67.0276212, 37.4111157], [67.0276212, 37.4110869], [67.027412, 37.4110102], [67.0273838, 37.4110486], [67.0273275, 37.4110358], [67.027349, 37.4109889], [67.0271538, 37.4108989], [67.0271284, 37.4109255], [67.0270881, 37.4109042], [67.0271029, 37.4108797], [67.026944, 37.4107961], [67.0269145, 37.410826], [67.0268648, 37.4107951], [67.0268863, 37.4107556], [67.0266945, 37.4106896], [67.0266087, 37.4106385], [67.026547, 37.4104595], [67.0267106, 37.4104126], [67.026783, 37.4103849], [67.0268876, 37.4102827], [67.0269091, 37.4102635], [67.0268742, 37.4102124], [67.0269225, 37.4101932], [67.0269574, 37.4102315], [67.0271854, 37.4101485], [67.0274858, 37.4100995], [67.0274831, 37.4100334], [67.0275555, 37.4100121], [67.027577, 37.4100568], [67.0277513, 37.4099546], [67.0279525, 37.4098289], [67.0282287, 37.4098033], [67.0284245, 37.4097671], [67.0285506, 37.4098395], [67.0288363, 37.4102326], [67.0289489, 37.4104116], [67.0290347, 37.4105032], [67.0291085, 37.4106502]]",-330.0,250.0
458,851887955,"[10.8353546, 45.109359]",-550.0,-330.0
459,334574,"[[[6.0, 35.0], [7.0, 35.0], [7.0, 36.0], [6.0, 36.0], [6.0, 35.0]]]",-30.0,640.0
460,802858342,"[[27.4731598, 43.1282317], [27.4731303, 43.12849], [27.4729211, 43.1287015], [27.4725966, 43.1287719], [27.472323, 43.1287817], [27.4720896, 43.1286701], [27.4719609, 43.1285253], [27.4719019, 43.1282865], [27.4720682, 43.128122], [27.472331, 43.1279184], [27.4726019, 43.1279282], [27.4726931, 43.1280613], [27.4729131, 43.1280868], [27.4729265, 43.1280085], [27.4731598, 43.1282317]]",-10000.0,-3300.0
461,936919090,"[[11.9598513, 42.015845], [11.9598846, 42.0159195], [11.9599138, 42.0159447], [11.9601375, 42.0161907], [11.9606037, 42.0167571], [11.9608035, 42.0169998], [11.959419, 42.0176171], [11.9593554, 42.0176461], [11.9586239, 42.0179809], [11.9585641, 42.0180059], [11.9585308, 42.0179659], [11.9580842, 42.0174234], [11.9579476, 42.0172575], [11.9565809, 42.0159307], [11.9572755, 42.0155361], [11.9575867, 42.0154823], [11.9577436, 42.0155623], [11.9583173, 42.0154762], [11.9584281, 42.0154993], [11.9587212, 42.0158934], [11.9589345, 42.015889], [11.9592256, 42.0158566], [11.9593707, 42.0158445], [11.9595018, 42.0158201], [11.9598513, 42.015845]]",-330.0,300.0
462,467476385,"[[45.1345423, 36.1359661], [45.1347851, 36.136117], [45.1350279, 36.1367355], [45.1358685, 36.1371127], [45.1362048, 36.1367657], [45.1371014, 36.1368411], [45.1390628, 36.1365998], [45.1401649, 36.1365998], [45.1408, 36.1363735], [45.141678, 36.1361472], [45.1419395, 36.1393001], [45.1416033, 36.1395566], [45.138353, 36.1404165], [45.134617, 36.1415781], [45.1319271, 36.1414423], [45.1320765, 36.1404316], [45.1330105, 36.1391342], [45.1321512, 36.1379575], [45.1314787, 36.137686], [45.1301338, 36.1380179], [45.1295173, 36.1381385], [45.1287141, 36.1383045], [45.1284899, 36.1379726], [45.1283592, 36.1373541], [45.1283965, 36.1355437], [45.1280229, 36.1342161], [45.1280977, 36.1339898], [45.1291811, 36.1340652], [45.1293679, 36.1341407], [45.1303579, 36.1349553], [45.1311425, 36.1350157], [45.1315908, 36.1354079], [45.131815, 36.1356493], [45.1328237, 36.1359511], [45.1342807, 36.1361019], [45.1345423, 36.1359661]]",-720.0,-540.0
463,653538433,"[10.5907972, 46.6717094]",-2000.0,-550.0
464,788229357,"[[8.950834, 48.4797835], [8.9507428, 48.4797052], [8.950732, 48.4796377], [8.951011, 48.4792465], [8.9514777, 48.4787273], [8.9524701, 48.4793399], [8.9519227, 48.4795954], [8.9515313, 48.4797373], [8.9512148, 48.4798155], [8.9510432, 48.4798297], [8.950834, 48.4797835]]",-10000.0,-101.0
465,354100,"[14.271622, 27.549893]",-330.0,300.0
466,354101,"[12.900578, 25.922553]",-30.0,640.0
467,354102,"[14.336469, 30.023261]",-30.0,300.0
468,354105,"[13.22125, 26.54668]",-330.0,640.0
469,354106,"[13.8915, 26.73254]",-30.0,300.0
470,354108,"[13.215733, 27.559667]",-330.0,300.0
471,354115,"[[13.0618662, 26.54513], [13.0618179, 26.5450964], [13.0617723, 26.5450844], [13.061665, 26.54507], [13.0616033, 26.54507], [13.0614826, 26.5450341], [13.0614209, 26.5450077], [13.0613995, 26.5449717], [13.0613163, 26.5449093], [13.0612627, 26.5448277], [13.0612251, 26.5447893], [13.0612332, 26.5447557], [13.0611447, 26.5446813], [13.0610535, 26.544607], [13.0610267, 26.5444822], [13.0609864, 26.5444438], [13.0609623, 26.5443766], [13.060965, 26.5443358], [13.060922, 26.544307], [13.0608952, 26.5442758], [13.0608604, 26.5442638], [13.060863, 26.5442134], [13.0609381, 26.5441511], [13.0609676, 26.5440575], [13.0609676, 26.5440191], [13.061024, 26.5440167], [13.0610588, 26.5439423], [13.061142, 26.5438847], [13.0611983, 26.5438847], [13.0612359, 26.5438679], [13.0612681, 26.5438367], [13.061311, 26.5437983], [13.0613619, 26.5437815], [13.0614022, 26.5437527], [13.0614209, 26.5437095], [13.0614504, 26.5436712], [13.0614799, 26.543616], [13.0615095, 26.5435968], [13.0615658, 26.5435896], [13.0616141, 26.5435584], [13.0616838, 26.543508], [13.0618528, 26.543364], [13.0619198, 26.5433064], [13.0619869, 26.5432944], [13.0620513, 26.543328], [13.0621049, 26.5433424], [13.0621505, 26.543352], [13.0621773, 26.5433688], [13.0622176, 26.5433616], [13.0622524, 26.5433424], [13.0623007, 26.54334], [13.0623248, 26.5433832], [13.062467, 26.5434048], [13.0625555, 26.54346], [13.0626279, 26.5435104], [13.0627057, 26.5435512], [13.0628076, 26.5435416], [13.0628854, 26.543544], [13.0629283, 26.543544], [13.0629739, 26.5435392], [13.0630812, 26.5435248], [13.0631054, 26.5435392], [13.0632824, 26.5435152], [13.0632985, 26.5434696], [13.0633387, 26.543472], [13.0633441, 26.5435008], [13.0633307, 26.5435272], [13.0633924, 26.5435056], [13.0634701, 26.543508], [13.0635265, 26.5435176], [13.0636579, 26.5435032], [13.0637464, 26.5435056], [13.0639047, 26.5435248], [13.0640683, 26.543604], [13.0640871, 26.5435752], [13.0641139, 26.5435752], [13.0640978, 26.5436568], [13.0642399, 26.5437623], [13.0643204, 26.5438703], [13.0643445, 26.5438943], [13.0643928, 26.5439063], [13.0644036, 26.5439351], [13.0644974, 26.5440551], [13.0645752, 26.5441103], [13.064653, 26.5441007], [13.0647335, 26.5441199], [13.0648086, 26.5441127], [13.0648944, 26.5442014], [13.0648837, 26.544235], [13.0649078, 26.5442758], [13.06494, 26.5442614], [13.0650285, 26.5443886], [13.0651143, 26.5443694], [13.0651331, 26.5443982], [13.0650902, 26.5444414], [13.0650848, 26.5445686], [13.0651009, 26.5446285], [13.0651358, 26.5446717], [13.0651385, 26.5447317], [13.0651787, 26.5447869], [13.0651868, 26.5448709], [13.0652377, 26.5449525], [13.065227, 26.5450269], [13.0652431, 26.5450724], [13.0652377, 26.5451012], [13.0651733, 26.545094], [13.0651438, 26.5451828], [13.0651331, 26.5452644], [13.0652163, 26.5453172], [13.065227, 26.5453004], [13.065278, 26.5453004], [13.0653155, 26.545322], [13.0653155, 26.5453724], [13.0652645, 26.5454348], [13.065176, 26.5453724], [13.0650956, 26.5454828], [13.0650822, 26.5456315], [13.0651009, 26.5456891], [13.0650124, 26.5456819], [13.0649132, 26.5458427], [13.0648917, 26.5459123], [13.0648756, 26.5459554], [13.0648971, 26.5459866], [13.0648354, 26.5459842], [13.0647415, 26.5460058], [13.0646369, 26.546049], [13.0645484, 26.5460658], [13.0644813, 26.5460562], [13.0644679, 26.5460322], [13.0643794, 26.546049], [13.0643177, 26.5460706], [13.0643258, 26.5461042], [13.064256, 26.5461066], [13.0641809, 26.5461138], [13.0641487, 26.5461306], [13.0640871, 26.5461378], [13.064071, 26.5460994], [13.0640227, 26.546097], [13.0639422, 26.5461162], [13.0638778, 26.5461114], [13.0637679, 26.5461162], [13.0636284, 26.5461474], [13.0635748, 26.5461522], [13.0635023, 26.5461618], [13.0634245, 26.5461786], [13.0633468, 26.546157], [13.0632583, 26.546157], [13.0632073, 26.5461498], [13.0631241, 26.5461498], [13.0630678, 26.5461402], [13.0630303, 26.5461162], [13.0630034, 26.546085], [13.0629552, 26.5460322], [13.0629203, 26.545977], [13.0628908, 26.5459195], [13.0627942, 26.5458571], [13.0627191, 26.5457923], [13.0626494, 26.5457347], [13.0625421, 26.5456651], [13.0625072, 26.5456267], [13.0624053, 26.5455451], [13.0623839, 26.545466], [13.0623302, 26.5453748], [13.0622658, 26.54531], [13.0622363, 26.5452596], [13.062129, 26.5452356], [13.0620405, 26.5452044], [13.0619815, 26.5451996], [13.0619306, 26.5451684], [13.0618662, 26.54513]]",-330.0,640.0
472,354117,"[13.696507, 26.656839]",300.0,640.0
473,354120,"[13.269774, 25.982843]",-30.0,640.0
474,354121,"[13.352169, 26.031861]",-30.0,640.0
475,354122,"[13.785884, 26.698536]",-30.0,300.0
476,354125,"[14.346274, 26.498927]",-30.0,640.0
477,354132,"[15.984041, 29.113666]",-30.0,300.0
478,354138,"[13.438528, 26.56673]",-30.0,300.0
479,354140,"[13.914447, 25.917909]",-30.0,300.0
480,354146,"[14.440406, 27.067972]",-30.0,300.0
481,354148,"[13.143928, 26.641438]",-30.0,640.0
482,354149,"[13.158523, 26.62971]",-30.0,640.0
483,354150,"[15.819523, 29.059322]",-30.0,300.0
484,354157,"[13.501054, 25.980394]",-30.0,300.0
485,354159,"[12.703495, 26.676751]",-750.0,300.0
486,354160,"[15.814048, 26.331617]",-30.0,300.0
487,354161,"[14.433919, 25.960959]",-30.0,300.0
488,354165,"[12.711513, 26.687014]",-750.0,300.0
489,354167,"[16.195787, 29.147734]",-30.0,640.0
490,354169,"[13.087511, 26.615137]",-750.0,300.0
491,354171,"[15.136895, 26.159645]",-30.0,640.0
492,363912,"[16.703412, 31.051414]",-30.0,300.0
493,363924,"[18.788188, 30.293895]",-330.0,640.0
494,363932,"[19.116715, 30.299612]",-330.0,300.0
495,363938,"[16.635442, 30.970334]",-30.0,300.0
496,363939,"[16.260605, 31.117144]",-30.0,300.0
497,363940,"[16.616638, 30.933291]",-30.0,300.0
498,363942,"[17.416569, 30.816379]",-30.0,640.0
499,363943,"[17.216685, 30.849923]",-30.0,640.0
500,363944,"[17.216637, 30.916617]",-30.0,640.0
501,363945,"[17.416669, 30.849966]",-30.0,640.0
502,363947,"[15.537943, 30.94872]",-330.0,640.0
503,363948,"[19.700194, 30.475859]",-330.0,640.0
504,363950,"[17.140234, 31.085621]",300.0,640.0
505,363954,"[18.16671, 30.69797]",-30.0,640.0
506,363959,"[16.588337, 31.205047]",-330.0,640.0
507,363978,"[16.76236, 31.206644]",-30.0,640.0
508,363980,"[17.144001, 31.072105]",300.0,640.0
509,363983,"[17.055546, 31.096857]",300.0,640.0
510,363990,"[16.690791, 30.959598]",-30.0,300.0
511,363995,"[19.217673, 29.232589]",-330.0,640.0
512,364003,"[15.95, 31.28333]",1700.0,2100.0
513,364020,"[17.338157, 29.196565]",-30.0,300.0
514,364030,"[16.743, 30.946]",-30.0,300.0
515,364034,"[18.068427, 30.792652]",-30.0,640.0
516,364036,"[16.828866, 31.191297]",-30.0,640.0
517,373727,"[22.022689, 32.724784]",-30.0,640.0
518,373728,"[20.162349, 32.232314]",-30.0,300.0
519,373730,"[20.044533, 31.913255]",-30.0,640.0
520,373733,"[21.520631, 32.841829]",-330.0,640.0
521,373736,"[20.569683, 32.535553]",-750.0,640.0
522,373737,"[21.627035, 32.747327]",-750.0,640.0
523,373742,"[21.299452, 29.176641]",-550.0,640.0
524,373745,"[21.416695, 32.783311]",-330.0,640.0
525,373746,"[22.880611, 32.683784]",-750.0,640.0
526,373749,"[21.756437, 32.761399]",-330.0,640.0
527,373750,"[20.892452, 32.500627]",-550.0,640.0
528,373753,"[22.308823, 32.789897]",-30.0,640.0
529,373754,"[21.987939, 32.698926]",-330.0,300.0
530,373758,"[20.466653, 32.449903]",300.0,640.0
531,373761,"[21.499428, 32.741323]",-30.0,640.0
532,373763,"[21.786909, 32.550374]",-30.0,300.0
533,373764,"[22.1109, 32.7733]",-30.0,640.0
534,373767,"[20.644052, 32.254203]",-550.0,640.0
535,373769,"[22.13421, 32.565129]",-30.0,300.0
536,373772,"[22.416823, 32.850093]",-330.0,300.0
537,373776,"[20.223403, 30.757237]",-30.0,640.0
538,373778,"[21.856169, 32.818736]",-750.0,640.0
539,373780,"[22.641748, 32.768792]",-750.0,640.0
540,373781,"[23.097992, 32.515142]",-330.0,300.0
541,373784,"[23.004063, 32.541066]",-330.0,300.0
542,373785,"[22.278428, 32.867546]",-30.0,640.0
543,373788,"[21.906877, 32.687583]",-30.0,300.0
544,373791,"[22.045777, 32.809071]",-30.0,640.0
545,373793,"[21.191068, 32.572435]",-30.0,300.0
546,373795,"[21.70659, 32.73406]",-30.0,640.0
547,373796,"[21.54765, 32.673157]",-30.0,640.0
548,373806,"[22.058141, 32.814446]",-550.0,640.0
549,373807,"[21.915368, 32.861157]",-30.0,640.0
550,373808,"[21.863314, 32.773217]",-30.0,640.0
551,373809,"[22.166377, 32.826949]",-330.0,300.0
552,373810,"[21.646553, 32.609638]",-30.0,640.0
553,373817,"[21.532618, 32.743772]",-30.0,640.0
554,373819,"[21.548897, 29.026153]",-30.0,300.0
555,373820,"[21.64703, 29.300075]",-30.0,300.0
556,373822,"[22.249934, 32.766626]",-330.0,640.0
557,373824,"[20.307761, 32.35365]",-330.0,300.0
558,373829,"[22.385994, 32.74886]",-30.0,640.0
559,373833,"[21.349978, 32.76663]",-330.0,640.0
560,373838,"[21.712327, 32.590008]",-30.0,640.0
561,373844,"[22.155779, 32.779834]",-30.0,640.0
562,373848,"[22.504054, 32.586613]",-30.0,640.0
563,373849,"[21.3947, 32.4616]",-30.0,300.0
564,373850,"[22.286657, 32.830866]",-330.0,640.0
565,373853,"[22.761505, 32.575739]",300.0,640.0
566,373854,"[22.278901, 32.158409]",-30.0,640.0
567,373855,"[22.413301, 32.265016]",-30.0,640.0
568,373856,"[21.999266, 32.822129]",-550.0,640.0
569,373858,"[22.044719, 32.763104]",-550.0,640.0
570,373862,"[22.166358, 32.910373]",-330.0,640.0
571,373864,"[21.395051, 32.628531]",300.0,640.0
572,373868,"[23.061232, 32.335828]",-330.0,300.0
573,373870,"[23.125224, 32.414677]",-750.0,-30.0
574,373872,"[21.631788, 32.919182]",-330.0,640.0
575,373874,"[23.122173, 32.396464]",-750.0,640.0
576,373881,"[22.1257, 32.7892]",-30.0,640.0
577,373888,"[21.977951, 32.636558]",-30.0,640.0
578,373889,"[21.727335, 32.934971]",-30.0,640.0
579,373890,"[22.420066, 32.790153]",-30.0,640.0
580,373891,"[21.799476, 32.632299]",-330.0,640.0
581,373892,"[21.680975, 32.540356]",-30.0,300.0
582,373893,"[21.70958, 32.778547]",-30.0,640.0
583,373897,"[20.252391, 31.669578]",-30.0,640.0
584,373901,"[20.366641, 32.382969]",-30.0,640.0
585,373903,"[21.578376, 32.748146]",-30.0,640.0
586,373904,"[22.06691, 32.799873]",-30.0,640.0
587,373908,"[22.266849, 32.854753]",-30.0,640.0
588,373911,"[22.16104, 32.845862]",-550.0,300.0
589,373914,"[21.181339, 32.647229]",-30.0,640.0
590,375239,"[21.4864, 32.6674]",300.0,640.0
591,383542,"[9.790962, 45.190014]",-330.0,640.0
592,383564,"[8.035244, 44.700835]",-30.0,640.0
593,383570,"[10.824999, 45.125167]",-30.0,640.0
594,383574,"[8.470658, 44.675532]",-30.0,640.0
595,383578,"[[7.8510675, 44.5568008], [7.8508234, 44.5569384], [7.8505337, 44.5569671], [7.8502601, 44.5569193], [7.8500241, 44.5568314], [7.8497961, 44.5566173], [7.8496888, 44.5565122], [7.8497022, 44.5564377], [7.8498605, 44.5562867], [7.8510675, 44.5568008]]",-330.0,640.0
596,383579,"[7.314495, 45.736788]",-30.0,640.0
597,383580,"[7.686563, 45.070198]",-30.0,640.0
598,383584,"[10.442348, 45.129535]",-30.0,640.0
599,383589,"[9.669949, 45.694909]",-550.0,640.0
600,383601,"[10.872761, 45.643262]",-30.0,640.0
601,383603,"[10.223135, 45.539773]",-550.0,640.0
602,383605,"[8.058255, 45.562812]",300.0,640.0
603,383611,"[7.822544, 45.011441]",-330.0,640.0
604,383612,"[8.63684, 45.718711]",-750.0,-330.0
605,383617,"[10.278604, 45.94345]",-30.0,640.0
606,383618,"[9.123457, 45.011113]",-330.0,640.0
607,383621,"[8.034988, 44.387325]",-30.0,640.0
608,383627,"[9.085784, 45.81192]",-750.0,640.0
609,383628,"[10.026149, 45.133639]",-30.0,640.0
610,383633,"[8.865452, 44.897171]",-550.0,640.0
611,383642,"[7.875942, 45.466604]",-30.0,640.0
612,383648,"[10.061732, 44.865109]",-30.0,640.0
613,383650,"[10.286228, 44.193657]",-30.0,640.0
614,383651,"[8.644186, 45.012274]",-30.0,640.0
615,383653,"[7.475266, 44.518081]",-30.0,640.0
616,383655,"[9.679688, 45.498815]",-30.0,640.0
617,383656,"[10.097415, 44.691301]",-30.0,640.0
618,383657,"[7.374977, 44.785652]",-330.0,640.0
619,383666,"[10.354438, 46.069512]",-30.0,640.0
620,383669,"[8.206756, 44.900895]",-30.0,640.0
621,383677,"[8.0186418, 45.1592007]",-30.0,300.0
622,383680,"[9.00968, 44.992219]",-30.0,640.0
623,383691,"[9.418776, 45.303456]",-330.0,640.0
624,383693,"[9.390035, 45.852986]",-30.0,640.0
625,383694,"[8.857185, 44.722563]",-550.0,640.0
626,383696,"[9.223955, 45.812228]",-30.0,640.0
627,383700,"[9.037371, 44.950485]",-330.0,-30.0
628,383704,"[10.797659, 45.160446]",-550.0,640.0
629,383710,"[10.141892, 45.355168]",-30.0,640.0
630,383711,"[9.273694, 45.583951]",-30.0,640.0
631,383715,"[10.925223, 44.647057]",-30.0,640.0
632,383717,"[8.618661, 45.445082]",-30.0,640.0
633,383737,"[10.327967, 44.801507]",-30.0,640.0
634,383739,"[9.88748, 45.87263]",-750.0,640.0
635,383740,"[7.468615, 44.335303]",-30.0,640.0
636,383741,"[9.698743, 45.052419]",-30.0,640.0
637,383743,"[8.633496, 45.652008]",-30.0,640.0
638,383744,"[10.933886, 44.198002]",-750.0,-330.0
639,383745,"[7.895976, 44.686768]",-30.0,640.0
640,383756,"[8.592305, 45.291593]",-30.0,640.0
641,383773,"[8.571296, 45.774415]",-30.0,640.0
642,383775,"[9.396776, 44.273159]",-30.0,640.0
643,383781,"[10.60805, 45.492485]",-30.0,640.0
644,383791,"[10.455169, 44.771748]",-30.0,640.0
645,383798,"[9.156562, 45.185899]",-30.0,640.0
646,383804,"[11.118983, 46.066807]",-330.0,640.0
647,383808,"[8.435757, 44.269359]",-30.0,640.0
648,383809,"[8.444375, 45.08329]",-30.0,640.0
649,383811,"[9.72156, 44.78544]",-330.0,640.0
650,383815,"[8.426374, 45.321094]",-550.0,640.0
651,383822,"[7.880721, 44.448981]",-30.0,640.0
652,383827,"[10.50093, 45.64235]",-30.0,640.0
653,383829,"[10.34765, 45.014349]",300.0,640.0
654,39263,"[46.509908, 13.538636]",-30.0,300.0
655,39264,"[[54.4338022, 17.0398391], [54.433365, 17.0399442], [54.4329734, 17.0398878], [54.4326167, 17.0393082], [54.4330995, 17.0385405], [54.4346612, 17.0375865], [54.4354168, 17.0381501], [54.4355161, 17.0388415], [54.435095, 17.0396698], [54.4347249, 17.0398801], [54.4344245, 17.0398519], [54.4341133, 17.0399391], [54.4338022, 17.0398391]]",-330.0,640.0
